date,symbol,time_point,time_idx,output_name,value
2025-01-06,300284,14:57:05.000,25,output_7,0.00533248697399679
2025-01-06,300284,15:05:00.000,26,output_7,0.0
2025-01-06,300329,09:31:00.000,0,output_7,0.0943734106207272
2025-01-06,300329,09:40:00.000,1,output_7,0.06347150325115583
2025-01-06,300329,09:50:00.000,2,output_7,0.033297588083205015
2025-01-06,300329,10:00:00.000,3,output_7,0.011875497347254009
2025-01-06,300329,10:10:00.000,4,output_7,0.0195447445208429
2025-01-06,300329,10:20:00.000,5,output_7,0.006943905369616186
2025-01-06,300329,10:30:00.000,6,output_7,0.011435797981427846
2025-01-06,300329,10:40:00.000,7,output_7,0.011069219657859425
2025-01-06,300329,10:50:00.000,8,output_7,0.009681955628771152
2025-01-06,300329,11:00:00.000,9,output_7,0.015751772250748634
2025-01-06,300329,11:10:00.000,10,output_7,0.009032500781915052
2025-01-06,300329,11:20:00.000,11,output_7,0.008038033973396471
2025-01-06,300329,11:30:05.000,12,output_7,0.01572082456451081
2025-01-06,300329,13:10:00.000,13,output_7,0.013237730049312722
2025-01-06,300329,13:20:00.000,14,output_7,0.016487834978450612
2025-01-06,300329,13:30:00.000,15,output_7,0.004458225700602758
2025-01-06,300329,13:40:00.000,16,output_7,0.004760002794038318
2025-01-06,300329,13:50:00.000,17,output_7,0.009283372096608658
2025-01-06,300329,14:00:00.000,18,output_7,0.013076669667944253
2025-01-06,300329,14:10:00.000,19,output_7,0.009613768088377704
2025-01-06,300329,14:20:00.000,20,output_7,0.008666862397476528
2025-01-06,300329,14:30:00.000,21,output_7,0.008073960252214738
2025-01-06,300329,14:40:00.000,22,output_7,0.0062941654867060505
2025-01-06,300329,14:50:00.000,23,output_7,0.015658011595166377
2025-01-06,300329,14:56:00.000,24,output_7,0.004911885928706148
2025-01-06,300329,14:57:05.000,25,output_7,0.007804260283901957
2025-01-06,300329,15:05:00.000,26,output_7,0.0
2025-01-06,300584,09:31:00.000,0,output_7,0.1709685016527519
2025-01-06,300584,09:40:00.000,1,output_7,0.2064925069432112
2025-01-06,300584,09:50:00.000,2,output_7,0.21656574841650028
2025-01-06,300584,10:00:00.000,3,output_7,0.08034341799971632
2025-01-06,300584,10:10:00.000,4,output_7,0.08878468009209443
2025-01-06,300584,10:20:00.000,5,output_7,0.0505557132637457
2025-01-06,300584,10:30:00.000,6,output_7,0.03280358735753268
2025-01-06,300584,10:40:00.000,7,output_7,0.05378783708145864
2025-01-06,300584,10:50:00.000,8,output_7,0.009063212412749499
2025-01-06,300584,11:00:00.000,9,output_7,0.06988805387004007
2025-01-06,300584,11:10:00.000,10,output_7,0.019469519166589733
